user_id,sub_id,cost,start_date,recurring_length,alert_id,sort_group,user_notes,cancelled,rating
6564,16,10,2021-11-22,monthly,1,music,This is a note for user 6564 subscription 5.,False,5
6564,25,15,2021-3-3,monthly,1,games,This is a note for user 6564 subscription 6.,False,4
6565,1,14,2021-8-24,monthly,1,tv and movies,This is a note for user 6565 subscription 1.,False,3
6565,3,3,2021-7-4,monthly,1,tv and movies,This is a note for user 6565 subscription 2.,False,5
6565,4,11,2021-8-2,monthly,1,tv and movies,This is a note for user 6565 subscription 3.,False,3
6565,8,7,2021-2-20,monthly,1,tv and movies,This is a note for user 6565 subscription 4.,False,4
6565,9,20,2021-1-8,monthly,1,tv and movies,This is a note for user 6565 subscription 5.,False,4
6565,10,18,2021-9-4,monthly,1,tv and movies,This is a note for user 6565 subscription 6.,False,4
6565,17,5,2021-9-9,monthly,1,music,This is a note for user 6565 subscription 7.,False,4
6566,35,19,2021-1-10,monthly,1,books,This is a note for user 6566 subscription 1.,False,5
6566,4,6,2021-11-13,monthly,1,tv and movies,This is a note for user 6566 subscription 2.,False,3
6566,37,12,2021-1-6,monthly,1,food,This is a note for user 6566 subscription 3.,False,5
6566,38,1,2021-10-19,monthly,1,food,This is a note for user 6566 subscription 4.,False,3
6566,40,7,2021-5-20,monthly,1,food,This is a note for user 6566 subscription 5.,False,3
6566,18,15,2021-4-23,monthly,1,music,This is a note for user 6566 subscription 6.,False,5
6567,20,7,2021-12-28,monthly,1,music,This is a note for user 6567 subscription 1.,False,5
6568,8,9,2021-1-12,monthly,1,tv and movies,This is a note for user 6568 subscription 1.,False,2
6569,34,19,2021-11-3,monthly,1,books,This is a note for user 6569 subscription 1.,False,2
6569,4,19,2021-11-28,monthly,1,tv and movies,This is a note for user 6569 subscription 2.,False,4
6569,5,18,2021-10-16,monthly,1,tv and movies,This is a note for user 6569 subscription 3.,False,3
6569,29,14,2021-2-14,monthly,1,games,This is a note for user 6569 subscription 4.,False,4
6569,31,14,2021-7-27,monthly,1,books,This is a note for user 6569 subscription 5.,False,4
6570,25,12,2021-11-7,monthly,1,games,This is a note for user 6570 subscription 1.,False,1
6570,26,3,2021-4-18,monthly,1,games,This is a note for user 6570 subscription 2.,False,2
6570,14,6,2021-9-2,monthly,1,music,This is a note for user 6570 subscription 3.,False,2
6570,23,12,2021-12-13,monthly,1,games,This is a note for user 6570 subscription 4.,False,4
6571,38,19,2021-12-9,monthly,1,food,This is a note for user 6571 subscription 1.,False,4
6571,39,5,2021-11-22,monthly,1,food,This is a note for user 6571 subscription 2.,False,3
6571,11,9,2021-4-12,monthly,1,music,This is a note for user 6571 subscription 3.,False,3
6571,15,17,2021-4-12,monthly,1,music,This is a note for user 6571 subscription 4.,False,4
6571,20,17,2021-7-13,monthly,1,music,This is a note for user 6571 subscription 5.,False,3
6571,22,19,2021-9-11,monthly,1,games,This is a note for user 6571 subscription 6.,False,3
6571,30,15,2021-3-12,monthly,1,games,This is a note for user 6571 subscription 7.,False,3
6572,20,4,2021-1-14,monthly,1,music,This is a note for user 6572 subscription 1.,False,2
6572,38,20,2021-11-27,monthly,1,food,This is a note for user 6572 subscription 2.,False,3
6573,3,11,2021-8-14,monthly,1,tv and movies,This is a note for user 6573 subscription 1.,False,5
6573,4,3,2021-5-14,monthly,1,tv and movies,This is a note for user 6573 subscription 2.,False,5
6573,5,16,2021-12-13,monthly,1,tv and movies,This is a note for user 6573 subscription 3.,False,2
6573,6,17,2021-3-4,monthly,1,tv and movies,This is a note for user 6573 subscription 4.,False,2
6573,19,5,2021-6-21,monthly,1,music,This is a note for user 6573 subscription 5.,False,3
6574,32,11,2021-4-28,monthly,1,books,This is a note for user 6574 subscription 1.,False,3
6574,1,4,2021-2-22,monthly,1,tv and movies,This is a note for user 6574 subscription 2.,False,3
6574,35,17,2021-6-20,monthly,1,books,This is a note for user 6574 subscription 3.,False,4
6574,38,5,2021-5-3,monthly,1,food,This is a note for user 6574 subscription 4.,False,2
6574,18,11,2021-7-19,monthly,1,music,This is a note for user 6574 subscription 5.,False,4
6574,22,1,2021-7-26,monthly,1,games,This is a note for user 6574 subscription 6.,False,5
6574,31,8,2021-4-17,monthly,1,books,This is a note for user 6574 subscription 7.,False,5
6575,34,13,2021-5-25,monthly,1,books,This is a note for user 6575 subscription 1.,False,1
6575,36,10,2021-9-15,monthly,1,food,This is a note for user 6575 subscription 2.,False,4
6575,38,1,2021-1-1,monthly,1,food,This is a note for user 6575 subscription 3.,False,5
6575,39,9,2021-1-8,monthly,1,food,This is a note for user 6575 subscription 4.,False,3
6575,40,11,2021-8-1,monthly,1,food,This is a note for user 6575 subscription 5.,False,3
6575,17,17,2021-5-9,monthly,1,music,This is a note for user 6575 subscription 6.,False,1
6575,18,9,2021-2-27,monthly,1,music,This is a note for user 6575 subscription 7.,False,4
6575,28,20,2021-6-2,monthly,1,games,This is a note for user 6575 subscription 8.,False,4
6576,32,15,2021-10-13,monthly,1,books,This is a note for user 6576 subscription 1.,False,5
6576,36,1,2021-7-2,monthly,1,food,This is a note for user 6576 subscription 2.,False,4
6576,37,15,2021-1-22,monthly,1,food,This is a note for user 6576 subscription 3.,False,4
6576,38,6,2021-7-23,monthly,1,food,This is a note for user 6576 subscription 4.,False,3
6576,39,18,2021-12-13,monthly,1,food,This is a note for user 6576 subscription 5.,False,1
6576,40,12,2021-11-25,monthly,1,food,This is a note for user 6576 subscription 6.,False,4
6576,12,10,2021-4-6,monthly,1,music,This is a note for user 6576 subscription 7.,False,3
6576,27,4,2021-7-19,monthly,1,games,This is a note for user 6576 subscription 8.,False,4
6577,34,9,2021-8-26,monthly,1,books,This is a note for user 6577 subscription 1.,False,2
6577,39,9,2021-10-6,monthly,1,food,This is a note for user 6577 subscription 2.,False,2
6577,10,7,2021-11-25,monthly,1,tv and movies,This is a note for user 6577 subscription 3.,False,3
6577,11,6,2021-3-21,monthly,1,music,This is a note for user 6577 subscription 4.,False,3
6577,13,7,2021-11-13,monthly,1,music,This is a note for user 6577 subscription 5.,False,4
6577,17,6,2021-4-10,monthly,1,music,This is a note for user 6577 subscription 6.,False,3
6577,18,3,2021-10-3,monthly,1,music,This is a note for user 6577 subscription 7.,False,3
6577,20,11,2021-4-17,monthly,1,music,This is a note for user 6577 subscription 8.,False,3
6578,32,2,2021-3-2,monthly,1,books,This is a note for user 6578 subscription 1.,False,5
6578,5,8,2021-8-14,monthly,1,tv and movies,This is a note for user 6578 subscription 2.,False,1
6578,22,5,2021-2-4,monthly,1,games,This is a note for user 6578 subscription 3.,False,4
6578,23,6,2021-7-28,monthly,1,games,This is a note for user 6578 subscription 4.,False,3
6578,26,5,2021-1-16,monthly,1,games,This is a note for user 6578 subscription 5.,False,2
6579,32,12,2021-1-19,monthly,1,books,This is a note for user 6579 subscription 1.,False,5
6579,39,2,2021-11-9,monthly,1,food,This is a note for user 6579 subscription 2.,False,5
6580,40,16,2021-12-2,monthly,1,food,This is a note for user 6580 subscription 1.,False,4
6580,10,10,2021-5-2,monthly,1,tv and movies,This is a note for user 6580 subscription 2.,False,3
6580,37,1,2021-5-28,monthly,1,food,This is a note for user 6580 subscription 3.,False,3
6580,39,17,2021-7-7,monthly,1,food,This is a note for user 6580 subscription 4.,False,5
6581,1,18,2021-1-14,monthly,1,tv and movies,This is a note for user 6581 subscription 1.,False,5
6581,33,16,2021-12-8,monthly,1,books,This is a note for user 6581 subscription 2.,False,5
6581,2,8,2021-4-23,monthly,1,tv and movies,This is a note for user 6581 subscription 3.,False,3
6581,16,14,2021-5-10,monthly,1,music,This is a note for user 6581 subscription 4.,False,3
6581,27,13,2021-5-2,monthly,1,games,This is a note for user 6581 subscription 5.,False,3
6581,28,12,2021-4-21,monthly,1,games,This is a note for user 6581 subscription 6.,False,2
6581,30,7,2021-4-22,monthly,1,games,This is a note for user 6581 subscription 7.,False,4
6582,18,17,2021-7-19,monthly,1,music,This is a note for user 6582 subscription 1.,False,3
6583,27,14,2021-10-13,monthly,1,games,This is a note for user 6583 subscription 1.,False,4
6583,11,6,2021-11-4,monthly,1,music,This is a note for user 6583 subscription 2.,False,5
6583,28,11,2021-3-26,monthly,1,games,This is a note for user 6583 subscription 3.,False,1
6584,35,3,2021-7-24,monthly,1,books,This is a note for user 6584 subscription 1.,False,5
6584,37,19,2021-12-21,monthly,1,food,This is a note for user 6584 subscription 2.,False,4
6584,38,13,2021-12-21,monthly,1,food,This is a note for user 6584 subscription 3.,False,5
6584,39,11,2021-4-13,monthly,1,food,This is a note for user 6584 subscription 4.,False,5
6584,40,8,2021-1-21,monthly,1,food,This is a note for user 6584 subscription 5.,False,3
6584,18,4,2021-4-10,monthly,1,music,This is a note for user 6584 subscription 6.,False,4
6584,19,7,2021-12-8,monthly,1,music,This is a note for user 6584 subscription 7.,False,4
6584,31,13,2021-11-8,monthly,1,books,This is a note for user 6584 subscription 8.,False,4
6585,27,8,2021-9-11,monthly,1,games,This is a note for user 6585 subscription 1.,False,3
6585,12,16,2021-3-28,monthly,1,music,This is a note for user 6585 subscription 2.,False,4
6585,39,12,2021-5-7,monthly,1,food,This is a note for user 6585 subscription 3.,False,3
6585,23,18,2021-7-23,monthly,1,games,This is a note for user 6585 subscription 4.,False,5
6586,36,3,2021-6-23,monthly,1,food,This is a note for user 6586 subscription 1.,False,3
6586,38,6,2021-3-18,monthly,1,food,This is a note for user 6586 subscription 2.,False,5
6586,6,11,2021-8-7,monthly,1,tv and movies,This is a note for user 6586 subscription 3.,False,3
6586,40,19,2021-12-24,monthly,1,food,This is a note for user 6586 subscription 4.,False,3
6586,7,12,2021-10-7,monthly,1,tv and movies,This is a note for user 6586 subscription 5.,False,3
6586,13,2,2021-9-21,monthly,1,music,This is a note for user 6586 subscription 6.,False,5
6586,18,4,2021-3-12,monthly,1,music,This is a note for user 6586 subscription 7.,False,3
6587,32,12,2021-3-26,monthly,1,books,This is a note for user 6587 subscription 1.,False,2
6587,34,7,2021-3-27,monthly,1,books,This is a note for user 6587 subscription 2.,False,5
6587,3,14,2021-10-15,monthly,1,tv and movies,This is a note for user 6587 subscription 3.,False,4
6587,10,13,2021-8-8,monthly,1,tv and movies,This is a note for user 6587 subscription 4.,False,4
6587,11,17,2021-9-5,monthly,1,music,This is a note for user 6587 subscription 5.,False,4
6588,32,12,2021-1-6,monthly,1,books,This is a note for user 6588 subscription 1.,False,4
6588,1,7,2021-12-16,monthly,1,tv and movies,This is a note for user 6588 subscription 2.,False,5
6588,35,5,2021-4-23,monthly,1,books,This is a note for user 6588 subscription 3.,False,4
6588,23,11,2021-8-24,monthly,1,games,This is a note for user 6588 subscription 4.,False,5
6589,17,8,2021-8-7,monthly,1,music,This is a note for user 6589 subscription 1.,False,5
6590,40,12,2021-12-15,monthly,1,food,This is a note for user 6590 subscription 1.,False,3
6590,3,1,2021-4-8,monthly,1,tv and movies,This is a note for user 6590 subscription 2.,False,4
6590,20,4,2021-12-10,monthly,1,music,This is a note for user 6590 subscription 3.,False,2
6590,39,11,2021-7-27,monthly,1,food,This is a note for user 6590 subscription 4.,False,2
6591,32,4,2021-5-2,monthly,1,books,This is a note for user 6591 subscription 1.,False,5
6591,34,4,2021-9-17,monthly,1,books,This is a note for user 6591 subscription 2.,False,3
6591,5,16,2021-3-8,monthly,1,tv and movies,This is a note for user 6591 subscription 3.,False,5
6591,24,9,2021-6-7,monthly,1,games,This is a note for user 6591 subscription 4.,False,4
6591,31,16,2021-10-6,monthly,1,books,This is a note for user 6591 subscription 5.,False,3
6592,1,14,2021-8-22,monthly,1,tv and movies,This is a note for user 6592 subscription 1.,False,5
6592,12,10,2021-4-17,monthly,1,music,This is a note for user 6592 subscription 2.,False,5
6593,37,13,2021-10-20,monthly,1,food,This is a note for user 6593 subscription 1.,False,4
6593,12,12,2021-5-13,monthly,1,music,This is a note for user 6593 subscription 2.,False,3
6593,13,18,2021-12-18,monthly,1,music,This is a note for user 6593 subscription 3.,False,5
6593,23,14,2021-3-4,monthly,1,games,This is a note for user 6593 subscription 4.,False,3
6593,29,7,2021-1-28,monthly,1,games,This is a note for user 6593 subscription 5.,False,3
6594,33,12,2021-1-7,monthly,1,books,This is a note for user 6594 subscription 1.,False,3
6594,39,1,2021-5-16,monthly,1,food,This is a note for user 6594 subscription 2.,False,4
6594,13,11,2021-6-14,monthly,1,music,This is a note for user 6594 subscription 3.,False,4
6594,14,16,2021-9-1,monthly,1,music,This is a note for user 6594 subscription 4.,False,3
6594,17,10,2021-6-3,monthly,1,music,This is a note for user 6594 subscription 5.,False,3
6594,19,16,2021-6-13,monthly,1,music,This is a note for user 6594 subscription 6.,False,3
6595,32,13,2021-11-11,monthly,1,books,This is a note for user 6595 subscription 1.,False,3
6595,3,16,2021-8-22,monthly,1,tv and movies,This is a note for user 6595 subscription 2.,False,5
6595,19,2,2021-6-22,monthly,1,music,This is a note for user 6595 subscription 3.,False,5
6595,13,17,2021-7-14,monthly,1,music,This is a note for user 6595 subscription 4.,False,4
6596,36,15,2021-10-13,monthly,1,food,This is a note for user 6596 subscription 1.,False,4
6596,14,4,2021-10-2,monthly,1,music,This is a note for user 6596 subscription 2.,False,5
6596,18,2,2021-4-8,monthly,1,music,This is a note for user 6596 subscription 3.,False,5
6596,25,17,2021-12-4,monthly,1,games,This is a note for user 6596 subscription 4.,False,2
6596,26,8,2021-11-20,monthly,1,games,This is a note for user 6596 subscription 5.,False,4
6596,30,19,2021-4-20,monthly,1,games,This is a note for user 6596 subscription 6.,False,5
6597,24,8,2021-10-1,monthly,1,games,This is a note for user 6597 subscription 1.,False,2
6598,10,13,2021-2-18,monthly,1,tv and movies,This is a note for user 6598 subscription 1.,False,3
6598,37,20,2021-10-12,monthly,1,food,This is a note for user 6598 subscription 2.,False,5
6598,14,17,2021-7-1,monthly,1,music,This is a note for user 6598 subscription 3.,False,3
6599,1,14,2021-11-8,monthly,1,tv and movies,This is a note for user 6599 subscription 1.,False,5
6599,36,7,2021-7-15,monthly,1,food,This is a note for user 6599 subscription 2.,False,3
6599,5,2,2021-10-16,monthly,1,tv and movies,This is a note for user 6599 subscription 3.,False,4
6599,7,17,2021-1-17,monthly,1,tv and movies,This is a note for user 6599 subscription 4.,False,5
6599,40,8,2021-1-27,monthly,1,food,This is a note for user 6599 subscription 5.,False,4
6600,8,19,2021-3-10,monthly,1,tv and movies,This is a note for user 6600 subscription 1.,False,4
6600,33,8,2021-10-8,monthly,1,books,This is a note for user 6600 subscription 2.,False,4
6601,32,5,2021-3-9,monthly,1,books,This is a note for user 6601 subscription 1.,False,5
6601,34,18,2021-8-6,monthly,1,books,This is a note for user 6601 subscription 2.,False,5
6601,35,10,2021-6-14,monthly,1,books,This is a note for user 6601 subscription 3.,False,5
6601,3,8,2021-9-22,monthly,1,tv and movies,This is a note for user 6601 subscription 4.,False,3
6601,5,10,2021-3-26,monthly,1,tv and movies,This is a note for user 6601 subscription 5.,False,1
6601,7,15,2021-8-12,monthly,1,tv and movies,This is a note for user 6601 subscription 6.,False,2
6601,8,16,2021-12-17,monthly,1,tv and movies,This is a note for user 6601 subscription 7.,False,5
6602,32,6,2021-3-27,monthly,1,books,This is a note for user 6602 subscription 1.,False,2
6602,35,20,2021-7-8,monthly,1,books,This is a note for user 6602 subscription 2.,False,5
6602,36,20,2021-10-24,monthly,1,food,This is a note for user 6602 subscription 3.,False,3
6602,4,11,2021-11-19,monthly,1,tv and movies,This is a note for user 6602 subscription 4.,False,5
6602,38,5,2021-7-15,monthly,1,food,This is a note for user 6602 subscription 5.,False,3
6602,39,10,2021-2-28,monthly,1,food,This is a note for user 6602 subscription 6.,False,5
6602,11,3,2021-11-16,monthly,1,music,This is a note for user 6602 subscription 7.,False,4
6603,36,14,2021-4-8,monthly,1,food,This is a note for user 6603 subscription 1.,False,5
6603,5,9,2021-2-23,monthly,1,tv and movies,This is a note for user 6603 subscription 2.,False,4
6604,37,2,2021-9-24,monthly,1,food,This is a note for user 6604 subscription 1.,False,4
6604,38,9,2021-10-23,monthly,1,food,This is a note for user 6604 subscription 2.,False,5
6604,39,8,2021-10-22,monthly,1,food,This is a note for user 6604 subscription 3.,False,3
6604,40,5,2021-3-3,monthly,1,food,This is a note for user 6604 subscription 4.,False,3
6604,6,7,2021-10-19,monthly,1,tv and movies,This is a note for user 6604 subscription 5.,False,5
6604,9,9,2021-7-15,monthly,1,tv and movies,This is a note for user 6604 subscription 6.,False,3
6604,16,2,2021-9-5,monthly,1,music,This is a note for user 6604 subscription 7.,False,3
6605,36,18,2021-9-2,monthly,1,food,This is a note for user 6605 subscription 1.,False,4
6605,39,18,2021-1-8,monthly,1,food,This is a note for user 6605 subscription 2.,False,4
6605,13,11,2021-3-7,monthly,1,music,This is a note for user 6605 subscription 3.,False,5
6605,23,3,2021-11-18,monthly,1,games,This is a note for user 6605 subscription 4.,False,5
6605,25,11,2021-1-16,monthly,1,games,This is a note for user 6605 subscription 5.,False,3
6605,26,15,2021-4-18,monthly,1,games,This is a note for user 6605 subscription 6.,False,2
6605,27,17,2021-10-20,monthly,1,games,This is a note for user 6605 subscription 7.,False,5
6606,19,10,2021-9-3,monthly,1,music,This is a note for user 6606 subscription 1.,False,4
6606,38,11,2021-12-24,monthly,1,food,This is a note for user 6606 subscription 2.,False,4
6607,1,17,2021-4-23,monthly,1,tv and movies,This is a note for user 6607 subscription 1.,False,2
6607,11,10,2021-1-20,monthly,1,music,This is a note for user 6607 subscription 2.,False,5
6607,4,1,2021-11-1,monthly,1,tv and movies,This is a note for user 6607 subscription 3.,False,3
6607,33,2,2021-10-7,monthly,1,books,This is a note for user 6607 subscription 4.,False,4
6608,32,12,2021-11-19,monthly,1,books,This is a note for user 6608 subscription 1.,False,1
6608,23,3,2021-10-27,monthly,1,games,This is a note for user 6608 subscription 2.,False,2
6608,39,14,2021-3-8,monthly,1,food,This is a note for user 6608 subscription 3.,False,2
6608,31,6,2021-4-16,monthly,1,books,This is a note for user 6608 subscription 4.,False,4
6609,33,15,2021-4-2,monthly,1,books,This is a note for user 6609 subscription 1.,False,5
6609,39,6,2021-8-14,monthly,1,food,This is a note for user 6609 subscription 2.,False,4
6610,40,9,2021-2-23,monthly,1,food,This is a note for user 6610 subscription 1.,False,4
6610,18,20,2021-4-4,monthly,1,music,This is a note for user 6610 subscription 2.,False,3
6610,27,19,2021-6-15,monthly,1,games,This is a note for user 6610 subscription 3.,False,4
6610,38,2,2021-6-21,monthly,1,food,This is a note for user 6610 subscription 4.,False,3
6611,9,16,2021-4-25,monthly,1,tv and movies,This is a note for user 6611 subscription 1.,False,5
6611,14,3,2021-7-24,monthly,1,music,This is a note for user 6611 subscription 2.,False,3
6611,16,6,2021-3-25,monthly,1,music,This is a note for user 6611 subscription 3.,False,3
6611,23,10,2021-11-4,monthly,1,games,This is a note for user 6611 subscription 4.,False,4
6611,30,1,2021-8-11,monthly,1,games,This is a note for user 6611 subscription 5.,False,4
6612,26,6,2021-7-22,monthly,1,games,This is a note for user 6612 subscription 1.,False,5
6612,11,2,2021-11-15,monthly,1,music,This is a note for user 6612 subscription 2.,False,5
6612,20,6,2021-3-18,monthly,1,music,This is a note for user 6612 subscription 3.,False,3
6612,14,20,2021-3-14,monthly,1,music,This is a note for user 6612 subscription 4.,False,3
6613,21,5,2021-9-26,monthly,1,games,This is a note for user 6613 subscription 1.,False,3
6613,5,14,2021-10-21,monthly,1,tv and movies,This is a note for user 6613 subscription 2.,False,2
6614,16,8,2021-7-7,monthly,1,music,This is a note for user 6614 subscription 1.,False,5
6614,19,18,2021-2-16,monthly,1,music,This is a note for user 6614 subscription 2.,False,3
6614,31,6,2021-8-5,monthly,1,books,This is a note for user 6614 subscription 3.,False,5
6615,32,18,2021-1-16,monthly,1,books,This is a note for user 6615 subscription 1.,False,4
6615,33,5,2021-8-22,monthly,1,books,This is a note for user 6615 subscription 2.,False,5
6615,39,10,2021-3-24,monthly,1,food,This is a note for user 6615 subscription 3.,False,4
6615,40,16,2021-10-20,monthly,1,food,This is a note for user 6615 subscription 4.,False,3
6615,24,15,2021-8-17,monthly,1,games,This is a note for user 6615 subscription 5.,False,4
6616,2,7,2021-7-7,monthly,1,tv and movies,This is a note for user 6616 subscription 1.,False,4
6616,5,18,2021-10-8,monthly,1,tv and movies,This is a note for user 6616 subscription 2.,False,3
6616,38,8,2021-10-8,monthly,1,food,This is a note for user 6616 subscription 3.,False,2
6616,7,11,2021-11-21,monthly,1,tv and movies,This is a note for user 6616 subscription 4.,False,3
6616,9,5,2021-2-9,monthly,1,tv and movies,This is a note for user 6616 subscription 5.,False,2
6616,10,15,2021-8-6,monthly,1,tv and movies,This is a note for user 6616 subscription 6.,False,5
6616,18,13,2021-1-17,monthly,1,music,This is a note for user 6616 subscription 7.,False,3
6616,22,19,2021-1-18,monthly,1,games,This is a note for user 6616 subscription 8.,False,5
6617,8,12,2021-11-19,monthly,1,tv and movies,This is a note for user 6617 subscription 1.,False,3
6617,21,18,2021-9-28,monthly,1,games,This is a note for user 6617 subscription 2.,False,4
6617,37,11,2021-7-4,monthly,1,food,This is a note for user 6617 subscription 3.,False,3
6617,38,8,2021-10-11,monthly,1,food,This is a note for user 6617 subscription 4.,False,5
6618,36,15,2021-7-3,monthly,1,food,This is a note for user 6618 subscription 1.,False,3
6618,37,3,2021-2-12,monthly,1,food,This is a note for user 6618 subscription 2.,False,4
6618,38,4,2021-5-3,monthly,1,food,This is a note for user 6618 subscription 3.,False,5
6618,5,14,2021-5-9,monthly,1,tv and movies,This is a note for user 6618 subscription 4.,False,5
6618,40,20,2021-3-7,monthly,1,food,This is a note for user 6618 subscription 5.,False,5
6618,12,6,2021-4-6,monthly,1,music,This is a note for user 6618 subscription 6.,False,4
6618,15,3,2021-8-5,monthly,1,music,This is a note for user 6618 subscription 7.,False,5
6618,18,14,2021-3-2,monthly,1,music,This is a note for user 6618 subscription 8.,False,5
6619,11,17,2021-6-23,monthly,1,music,This is a note for user 6619 subscription 1.,False,4
6619,12,15,2021-4-24,monthly,1,music,This is a note for user 6619 subscription 2.,False,4
6619,16,12,2021-5-21,monthly,1,music,This is a note for user 6619 subscription 3.,False,3
6619,19,3,2021-5-8,monthly,1,music,This is a note for user 6619 subscription 4.,False,1
6619,24,18,2021-3-14,monthly,1,games,This is a note for user 6619 subscription 5.,False,3
6619,25,9,2021-8-9,monthly,1,games,This is a note for user 6619 subscription 6.,False,5
6620,18,9,2021-6-26,monthly,1,music,This is a note for user 6620 subscription 1.,False,5
6620,27,13,2021-6-4,monthly,1,games,This is a note for user 6620 subscription 2.,False,4
6620,28,18,2021-11-28,monthly,1,games,This is a note for user 6620 subscription 3.,False,2
6620,31,9,2021-9-2,monthly,1,books,This is a note for user 6620 subscription 4.,False,2
6621,29,3,2021-11-13,monthly,1,games,This is a note for user 6621 subscription 1.,False,5
6621,5,2,2021-10-28,monthly,1,tv and movies,This is a note for user 6621 subscription 2.,False,3
6621,38,17,2021-2-10,monthly,1,food,This is a note for user 6621 subscription 3.,False,4
6622,32,10,2021-1-26,monthly,1,books,This is a note for user 6622 subscription 1.,False,5
6622,34,17,2021-5-11,monthly,1,books,This is a note for user 6622 subscription 2.,False,5
6622,10,3,2021-7-5,monthly,1,tv and movies,This is a note for user 6622 subscription 3.,False,4
6622,30,20,2021-3-9,monthly,1,games,This is a note for user 6622 subscription 4.,False,5
6623,2,5,2021-3-21,monthly,1,tv and movies,This is a note for user 6623 subscription 1.,False,5
6623,4,10,2021-11-19,monthly,1,tv and movies,This is a note for user 6623 subscription 2.,False,5
6623,5,3,2021-10-9,monthly,1,tv and movies,This is a note for user 6623 subscription 3.,False,4
6623,19,15,2021-9-20,monthly,1,music,This is a note for user 6623 subscription 4.,False,2
6623,25,1,2021-12-26,monthly,1,games,This is a note for user 6623 subscription 5.,False,5
6624,35,13,2021-6-1,monthly,1,books,This is a note for user 6624 subscription 1.,False,4
6624,21,1,2021-11-11,monthly,1,games,This is a note for user 6624 subscription 2.,False,4
6624,7,12,2021-2-26,monthly,1,tv and movies,This is a note for user 6624 subscription 3.,False,4
6625,32,13,2021-2-23,monthly,1,books,This is a note for user 6625 subscription 1.,False,4
6625,33,12,2021-6-8,monthly,1,books,This is a note for user 6625 subscription 2.,False,5
6625,2,1,2021-2-17,monthly,1,tv and movies,This is a note for user 6625 subscription 3.,False,3
6625,37,20,2021-7-24,monthly,1,food,This is a note for user 6625 subscription 4.,False,3
6625,39,11,2021-8-6,monthly,1,food,This is a note for user 6625 subscription 5.,False,3
6625,31,5,2021-5-6,monthly,1,books,This is a note for user 6625 subscription 6.,False,2
6626,16,18,2021-3-5,monthly,1,music,This is a note for user 6626 subscription 1.,False,1
6626,11,6,2021-9-26,monthly,1,music,This is a note for user 6626 subscription 2.,False,2
6626,12,4,2021-4-15,monthly,1,music,This is a note for user 6626 subscription 3.,False,5
6627,8,6,2021-10-19,monthly,1,tv and movies,This is a note for user 6627 subscription 1.,False,5
6627,36,14,2021-9-16,monthly,1,food,This is a note for user 6627 subscription 2.,False,1
6627,37,17,2021-9-2,monthly,1,food,This is a note for user 6627 subscription 3.,False,4
6628,32,18,2021-4-19,monthly,1,books,This is a note for user 6628 subscription 1.,False,4
6628,35,1,2021-5-6,monthly,1,books,This is a note for user 6628 subscription 2.,False,5
6628,7,2,2021-1-24,monthly,1,tv and movies,This is a note for user 6628 subscription 3.,False,5
6628,11,13,2021-4-9,monthly,1,music,This is a note for user 6628 subscription 4.,False,5
6628,13,2,2021-9-23,monthly,1,music,This is a note for user 6628 subscription 5.,False,4
6629,26,7,2021-6-20,monthly,1,games,This is a note for user 6629 subscription 1.,False,5
6629,38,14,2021-11-28,monthly,1,food,This is a note for user 6629 subscription 2.,False,4
6630,5,20,2021-12-10,monthly,1,tv and movies,This is a note for user 6630 subscription 1.,False,3
6630,8,4,2021-7-11,monthly,1,tv and movies,This is a note for user 6630 subscription 2.,False,3
6630,12,19,2021-12-19,monthly,1,music,This is a note for user 6630 subscription 3.,False,3
6630,15,6,2021-6-18,monthly,1,music,This is a note for user 6630 subscription 4.,False,5
6630,17,20,2021-9-25,monthly,1,music,This is a note for user 6630 subscription 5.,False,2
6630,19,8,2021-11-4,monthly,1,music,This is a note for user 6630 subscription 6.,False,4
6630,25,18,2021-7-2,monthly,1,games,This is a note for user 6630 subscription 7.,False,4
6631,32,2,2021-2-8,monthly,1,books,This is a note for user 6631 subscription 1.,False,3
6632,16,3,2021-6-24,monthly,1,music,This is a note for user 6632 subscription 1.,False,5
6632,26,8,2021-7-15,monthly,1,games,This is a note for user 6632 subscription 2.,False,5
6632,29,10,2021-3-21,monthly,1,games,This is a note for user 6632 subscription 3.,False,5
6632,21,11,2021-10-12,monthly,1,games,This is a note for user 6632 subscription 4.,False,3
6633,33,2,2021-2-16,monthly,1,books,This is a note for user 6633 subscription 1.,False,1
6633,34,6,2021-9-25,monthly,1,books,This is a note for user 6633 subscription 2.,False,4
6633,6,20,2021-12-20,monthly,1,tv and movies,This is a note for user 6633 subscription 3.,False,2
6633,21,19,2021-7-24,monthly,1,games,This is a note for user 6633 subscription 4.,False,5
6633,22,11,2021-4-16,monthly,1,games,This is a note for user 6633 subscription 5.,False,4
6633,30,13,2021-5-7,monthly,1,games,This is a note for user 6633 subscription 6.,False,1
6634,2,16,2021-9-13,monthly,1,tv and movies,This is a note for user 6634 subscription 1.,False,1
6634,36,20,2021-9-22,monthly,1,food,This is a note for user 6634 subscription 2.,False,5
6634,9,3,2021-5-18,monthly,1,tv and movies,This is a note for user 6634 subscription 3.,False,5
6634,10,3,2021-2-24,monthly,1,tv and movies,This is a note for user 6634 subscription 4.,False,5
6634,12,17,2021-2-15,monthly,1,music,This is a note for user 6634 subscription 5.,False,5
6635,37,20,2021-2-16,monthly,1,food,This is a note for user 6635 subscription 1.,False,2
